"","rmse","max_depth","gamma","subsample","colsample_bytree"
"1",0.0734471789169576,10,0,0.4,0.6
"2",0.0235454258215995,12,0,0.4,0.6
"3",0.0402026616914687,14,0,0.4,0.6
"4",0.000288981698630575,16,0,0.4,0.6
"5",0.00292656681407929,10,2,0.4,0.6
"6",0.0380076707882156,12,2,0.4,0.6
"7",0.0255555281936075,14,2,0.4,0.6
"8",0.00506539899912283,16,2,0.4,0.6
"9",0.0173675545612006,10,4,0.4,0.6
"10",0.0281951567342631,12,4,0.4,0.6
"11",0.0559864997803697,14,4,0.4,0.6
"12",0.0279674417372678,16,4,0.4,0.6
"13",0.0127821154073968,10,6,0.4,0.6
"14",0.00341911490209715,12,6,0.4,0.6
"15",0.0156900489806009,14,6,0.4,0.6
"16",0.0277862043508993,16,6,0.4,0.6
"17",0.0429920587402306,10,0,0.6,0.6
"18",0.0131388652889757,12,0,0.6,0.6
"19",0.0676605727889742,14,0,0.6,0.6
"20",0.0217773913030633,16,0,0.6,0.6
"21",0.00532028716017161,10,2,0.6,0.6
"22",0.00249059459691288,12,2,0.6,0.6
"23",0.0422816962789588,14,2,0.6,0.6
"24",0.0249784301873026,16,2,0.6,0.6
"25",0.00241104732916045,10,4,0.6,0.6
"26",0.0250095490688732,12,4,0.6,0.6
"27",0.0191206558179367,14,4,0.6,0.6
"28",0.0249478665013234,16,4,0.6,0.6
"29",0.00639252143561117,10,6,0.6,0.6
"30",0.00699988609141021,12,6,0.6,0.6
"31",0.0118967849369904,14,6,0.6,0.6
"32",0.0579776218609789,16,6,0.6,0.6
"33",0.00762061976595748,10,0,0.8,0.6
"34",0.00144548612617847,12,0,0.8,0.6
"35",0.0102317895871646,14,0,0.8,0.6
"36",0.00535590669605263,16,0,0.8,0.6
"37",0.0189212325200854,10,2,0.8,0.6
"38",0.0224487472204664,12,2,0.8,0.6
"39",0.0232349903664641,14,2,0.8,0.6
"40",0.0123318316889858,16,2,0.8,0.6
"41",0.0224199667567716,10,4,0.8,0.6
"42",0.00173583740822292,12,4,0.8,0.6
"43",0.0109226424204659,14,4,0.8,0.6
"44",0.00127217096716602,16,4,0.8,0.6
"45",0.0101026852590297,10,6,0.8,0.6
"46",0.0271613849246536,12,6,0.8,0.6
"47",0.00506157963022259,14,6,0.8,0.6
"48",0.00547642269707078,16,6,0.8,0.6
"49",0.0507440701775601,10,0,0.4,0.8
"50",0.0533961124465882,12,0,0.4,0.8
"51",0.0113066189169346,14,0,0.4,0.8
"52",0.0559325050052814,16,0,0.4,0.8
"53",0.0752080353320799,10,2,0.4,0.8
"54",0.0578797752333418,12,2,0.4,0.8
"55",0.0764512107536366,14,2,0.4,0.8
"56",0.0569887661535969,16,2,0.4,0.8
"57",0.0744736511064739,10,4,0.4,0.8
"58",0.0831581727635483,12,4,0.4,0.8
"59",0.0324400249310521,14,4,0.4,0.8
"60",0.0393052753214793,16,4,0.4,0.8
"61",0.0860179724638537,10,6,0.4,0.8
"62",0.0667567065364367,12,6,0.4,0.8
"63",0.0535274485003729,14,6,0.4,0.8
"64",0.0977283981469988,16,6,0.4,0.8
"65",0.078928894276046,10,0,0.6,0.8
"66",0.0399594900437907,12,0,0.6,0.8
"67",0.0837413156113841,14,0,0.6,0.8
"68",0.0346624958190704,16,0,0.6,0.8
"69",0.0542648714383234,10,2,0.6,0.8
"70",0.0504465797211829,12,2,0.6,0.8
"71",0.0519403744661219,14,2,0.6,0.8
"72",0.0283458357577498,16,2,0.6,0.8
"73",0.0804824758961347,10,4,0.6,0.8
"74",0.0715617622485645,12,4,0.6,0.8
"75",0.0437162958622075,14,4,0.6,0.8
"76",0.00560624171439365,16,4,0.6,0.8
"77",0.0453226523143012,10,6,0.6,0.8
"78",0.0452228532024693,12,6,0.6,0.8
"79",0.030431520101444,14,6,0.6,0.8
"80",0.0762402084503208,16,6,0.6,0.8
"81",0.0317079068981678,10,0,0.8,0.8
"82",0.0320537428761839,12,0,0.8,0.8
"83",0.0255684230296079,14,0,0.8,0.8
"84",0.0414231055811801,16,0,0.8,0.8
"85",0.00670344200494824,10,2,0.8,0.8
"86",0.0619834672641839,12,2,0.8,0.8
"87",0.0542927288516971,14,2,0.8,0.8
"88",0.00929288622167679,16,2,0.8,0.8
"89",0.0495235209661246,10,4,0.8,0.8
"90",0.0342061235359193,12,4,0.8,0.8
"91",0.0478172658380781,14,4,0.8,0.8
"92",0.0171929478962131,16,4,0.8,0.8
"93",0.0518855532533797,10,6,0.8,0.8
"94",0.0679998618468777,12,6,0.8,0.8
"95",0.0291596098036741,14,6,0.8,0.8
"96",0.0323482924215067,16,6,0.8,0.8
"97",0.0260758609201851,10,0,0.4,1
"98",0.0492045243006076,12,0,0.4,1
"99",0.0811404662882638,14,0,0.4,1
"100",0.100146466904933,16,0,0.4,1
"101",0.0251968560725959,10,2,0.4,1
"102",0.0956861762673462,12,2,0.4,1
"103",0.0656321338575578,14,2,0.4,1
"104",0.0482942199478626,16,2,0.4,1
"105",0.065039129777495,10,4,0.4,1
"106",0.0101485883857587,12,4,0.4,1
"107",0.0735211744690981,14,4,0.4,1
"108",0.0750474810149412,16,4,0.4,1
"109",0.0500580598096923,10,6,0.4,1
"110",0.117800911557592,12,6,0.4,1
"111",0.0701327602569469,14,6,0.4,1
"112",0.0722020174515719,16,6,0.4,1
"113",0.0589267928870983,10,0,0.6,1
"114",0.0759768981858484,12,0,0.6,1
"115",0.0626233219528442,14,0,0.6,1
"116",0.0804214370760128,16,0,0.6,1
"117",0.0689979134558342,10,2,0.6,1
"118",0.0652307180607408,12,2,0.6,1
"119",0.0579015357914577,14,2,0.6,1
"120",0.0818312721468307,16,2,0.6,1
"121",0.0393814719713294,10,4,0.6,1
"122",0.0596196877514159,12,4,0.6,1
"123",0.0590299977025059,14,4,0.6,1
"124",0.0691316249406534,16,4,0.6,1
"125",0.0145616138885291,10,6,0.6,1
"126",0.0365279834507191,12,6,0.6,1
"127",0.0723135805005098,14,6,0.6,1
"128",0.0437256537358838,16,6,0.6,1
"129",0.0445084220313131,10,0,0.8,1
"130",0.0627439698505346,12,0,0.8,1
"131",0.0540703962214806,14,0,0.8,1
"132",0.0364011862300186,16,0,0.8,1
"133",0.0402671121636891,10,2,0.8,1
"134",0.041894569088911,12,2,0.8,1
"135",0.0372622817115044,14,2,0.8,1
"136",0.0222612043587427,16,2,0.8,1
"137",0.0416758774591564,10,4,0.8,1
"138",0.0471189549788395,12,4,0.8,1
"139",0.06759636473511,14,4,0.8,1
"140",0.0419261233064339,16,4,0.8,1
"141",0.0568018990212787,10,6,0.8,1
"142",0.0512689436683502,12,6,0.8,1
"143",0.0389191706020223,14,6,0.8,1
"144",0.0917180883078467,16,6,0.8,1
