"","rmse","max_depth","gamma","subsample","colsample_bytree"
"1",0.166239517677271,10,0,0.4,0.6
"2",0.105033477196526,12,0,0.4,0.6
"3",0.0711880467853635,14,0,0.4,0.6
"4",0.0998079427275847,16,0,0.4,0.6
"5",0.0933782798591704,10,2,0.4,0.6
"6",0.130182540772806,12,2,0.4,0.6
"7",0.0909119004959862,14,2,0.4,0.6
"8",0.0897354551417015,16,2,0.4,0.6
"9",0.0659824005986681,10,4,0.4,0.6
"10",0.0825551868671832,12,4,0.4,0.6
"11",0.104167594837332,14,4,0.4,0.6
"12",0.0400824558954657,16,4,0.4,0.6
"13",0.1417475791617,10,6,0.4,0.6
"14",0.0920072128250539,12,6,0.4,0.6
"15",0.0337379478279059,14,6,0.4,0.6
"16",0.154508595134389,16,6,0.4,0.6
"17",0.102731371695768,10,0,0.6,0.6
"18",0.0948367843237933,12,0,0.6,0.6
"19",0.0952090126686036,14,0,0.6,0.6
"20",0.106883476188948,16,0,0.6,0.6
"21",0.0698938586749977,10,2,0.6,0.6
"22",0.10220324918667,12,2,0.6,0.6
"23",0.109793091380273,14,2,0.6,0.6
"24",0.0698172416326728,16,2,0.6,0.6
"25",0.142046044790085,10,4,0.6,0.6
"26",0.0588922619496529,12,4,0.6,0.6
"27",0.082634938129459,14,4,0.6,0.6
"28",0.0603266276795664,16,4,0.6,0.6
"29",0.123180462237986,10,6,0.6,0.6
"30",0.105012374791281,12,6,0.6,0.6
"31",0.108994256126625,14,6,0.6,0.6
"32",0.098635351822022,16,6,0.6,0.6
"33",0.129707818134661,10,0,0.8,0.6
"34",0.122201787806811,12,0,0.8,0.6
"35",0.12591739373519,14,0,0.8,0.6
"36",0.0748087151067843,16,0,0.8,0.6
"37",0.122413894174738,10,2,0.8,0.6
"38",0.146116687623638,12,2,0.8,0.6
"39",0.112218438465433,14,2,0.8,0.6
"40",0.121022836997778,16,2,0.8,0.6
"41",0.137507704812715,10,4,0.8,0.6
"42",0.151155257597392,12,4,0.8,0.6
"43",0.124694992270133,14,4,0.8,0.6
